,text,start,duration,VideoId
80,you know what you're getting and you can,192.06,3.6,jdXQZW8qgrs
81,go in there you can buy a phone and you,193.59,3.929,jdXQZW8qgrs
82,will generally be pleased it takes most,195.66,3.449,jdXQZW8qgrs
83,of the box as for most people oneplus,197.519,3.69,jdXQZW8qgrs
84,has been clever let's not discount the,199.109,3.901,jdXQZW8qgrs
85,old model yeah let's just crank out,201.209,3.75,jdXQZW8qgrs
86,another one you forget about a phone,203.01,5.309,jdXQZW8qgrs
87,that was out in fed when it's December,204.959,6.03,jdXQZW8qgrs
88,right yes old news where is if you have,208.319,4.23,jdXQZW8qgrs
89,another version of it he gets people,210.989,3.361,jdXQZW8qgrs
90,talking again you want the fresh one you,212.549,3.03,jdXQZW8qgrs
91,want the fresh one you want the new one,214.35,2.609,jdXQZW8qgrs
92,and that's what everybody's talking,215.579,3.06,jdXQZW8qgrs
93,about they get the press coverage they,216.959,3.391,jdXQZW8qgrs
94,get us guys talking about it what,218.639,3.66,jdXQZW8qgrs
95,oneplus is doing is very smart if Apple,220.35,3.63,jdXQZW8qgrs
96,was interviewed if they asked him cooks,222.299,3.421,jdXQZW8qgrs
97,he'd be like what's worse once less yeah,223.98,3.39,jdXQZW8qgrs
98,I mean just the fact that if you,225.72,3.9,jdXQZW8qgrs
99,remember the oneplus sixty event in,227.37,5.58,jdXQZW8qgrs
100,Brooklyn New York Apple went in and had,229.62,6.449,jdXQZW8qgrs
101,the iPad event an hour before it was,232.95,4.11,jdXQZW8qgrs
102,kind of like all right we're just gonna,236.069,3.301,jdXQZW8qgrs
103,question you like flicking a fly yep,237.06,4.35,jdXQZW8qgrs
104,flick him fly I've been on a net yeah,239.37,4.26,jdXQZW8qgrs
105,now one thing to remember here is that a,241.41,5.46,jdXQZW8qgrs
106,lot of people you know put value on on,243.63,5.88,jdXQZW8qgrs
107,brand affinity like how does a brand,246.87,3.959,jdXQZW8qgrs
108,make you feel how long have they been,249.51,3.93,jdXQZW8qgrs
109,around how trusted are they we're,250.829,4.141,jdXQZW8qgrs
110,sitting here talking about how amazing,253.44,3.15,jdXQZW8qgrs
111,it is what oneplus has accomplished in,254.97,2.819,jdXQZW8qgrs
112,such a short period of time,256.59,2.91,jdXQZW8qgrs
113,it's important to note that they're,257.789,4.351,jdXQZW8qgrs
114,they're not Samsung they're not Apple,259.5,4.56,jdXQZW8qgrs
115,they may never be,262.14,4.35,jdXQZW8qgrs
116,one plus if you if you ask somebody oh,264.06,4.56,jdXQZW8qgrs
117,one plus somebody my friends will be,266.49,4.26,jdXQZW8qgrs
118,like what when you post a video like,268.62,4.17,jdXQZW8qgrs
119,what the views that you get on a 1 plus,270.75,3.78,jdXQZW8qgrs
120,video are not commensurate with the,272.79,4.08,jdXQZW8qgrs
121,public perception of the brand mmm it,274.53,3.93,jdXQZW8qgrs
122,gets similar views to a Samsung video,276.87,3.66,jdXQZW8qgrs
123,but where are those views coming from,278.46,3.54,jdXQZW8qgrs
124,well they might be more globally,280.53,3.0,jdXQZW8qgrs
125,distributed that's what I think it is,282.0,3.63,jdXQZW8qgrs
126,because when I post something Sam single,283.53,5.67,jdXQZW8qgrs
127,Apple like US and UK right right but,285.63,5.1,jdXQZW8qgrs
128,then one plus it's a little bit varied,289.2,3.54,jdXQZW8qgrs
129,like it's more international so I think,290.73,4.59,jdXQZW8qgrs
130,there are some areas where oneplus is a,292.74,5.04,jdXQZW8qgrs
131,familiar brand if you have an iPhone,295.32,4.08,jdXQZW8qgrs
132,you're gonna buy it and that's why I,297.78,3.66,jdXQZW8qgrs
133,mean we're so many generations deep into,299.4,4.11,jdXQZW8qgrs
134,it in just getting out that ecosystem is,301.44,4.05,jdXQZW8qgrs
135,too difficult for you whereas if you're,303.51,3.15,jdXQZW8qgrs
136,somebody new and you're kind of looking,305.49,2.88,jdXQZW8qgrs
137,around you're like okay maybe one plus,306.66,6.2,jdXQZW8qgrs
138,is gonna be an option in those markets,308.37,4.49,jdXQZW8qgrs
139,[Music],314.41,3.259,jdXQZW8qgrs
